"trackName","endDate","endTime","artistName","minutesPlayedinStream","Week of highest charting (from)","Week of highest charting (to)","Streams","Artist","Genre","Weeks Charted","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","minutesPlayed","Valence","Chord"
"STAY (WITH JUSTIN BIEBER)",2021-11-08,"13:28","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-20,"13:22","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-29,"23:36","The Kid LAROI",0.01,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-07,"13:38","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-28,"00:23","The Kid LAROI",2.22,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-16,"11:19","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-16,"23:44","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-14,"23:48","The Kid LAROI",0.02,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-19,"10:08","The Kid LAROI",2.12,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-25,"02:23","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-13,"01:17","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-13,"02:48","The Kid LAROI",0.03,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-29,"22:59","The Kid LAROI",1.13,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-11-28,"22:56","The Kid LAROI",1.78,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-09,"09:06","The Kid LAROI",0.94,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-21,"18:49","The Kid LAROI",3.05,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-15,"20:42","The Kid LAROI",2.1,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-11-08,"07:40","The Kid LAROI",2.3,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-16,"02:26","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-26,"22:02","The Kid LAROI",0.07,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-01,"16:00","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-25,"00:27","The Kid LAROI",2.13,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-01,"08:05","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-23,"16:17","The Kid LAROI",1.99,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-01,"14:19","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-28,"05:38","The Kid LAROI",0.38,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-06,"14:12","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-04,"18:27","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-27,"21:08","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-24,"01:17","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-03,"14:22","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-02,"01:03","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-21,"12:29","The Kid LAROI",0.01,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-12-02,"18:37","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-04,"06:58","The Kid LAROI",2.2,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-09-30,"06:49","The Kid LAROI",0.04,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-05,"19:40","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-10-05,"14:59","The Kid LAROI",2.36,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"STAY (WITH JUSTIN BIEBER)",2021-08-19,"13:19","The Kid LAROI",2.17,2021-07-23,2021-07-30,47248719,"The Kid LAROI","['australian hip hop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16",99,0.591,0.764,-5.484,0.0483,0.0383,0.103,169.928,2.36,0.478,"C#/Db"
"THE JACKIE (WITH J. COLE & LIL TJAY)",2021-12-08,"07:23","Bas",0.02,2021-07-09,2021-07-16,5454994,"Bas","['hip hop', 'pop rap', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']","2021-07-09--2021-07-16",76,0.784,0.474,-6.139,0.0524,0.333,0.278,128.012,3.41,0.64,"G#/Ab"
"THE NIGHTS",2021-11-07,"21:28","Avicii",2.08,2021-07-23,2021-07-30,6136340,"Avicii","['dance pop', 'edm', 'pop', 'pop dance']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02",85,0.527,0.835,-5.298,0.0433,0.0166,0.249,125.983,2.94,0.654,"F#/Gb"
"THE NIGHTS",2021-10-13,"01:22","Avicii",0.01,2021-07-23,2021-07-30,6136340,"Avicii","['dance pop', 'edm', 'pop', 'pop dance']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02",85,0.527,0.835,-5.298,0.0433,0.0166,0.249,125.983,2.94,0.654,"F#/Gb"
"THE NIGHTS",2021-08-15,"12:49","Avicii",0.11,2021-07-23,2021-07-30,6136340,"Avicii","['dance pop', 'edm', 'pop', 'pop dance']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02",85,0.527,0.835,-5.298,0.0433,0.0166,0.249,125.983,2.94,0.654,"F#/Gb"
"THE NIGHTS",2021-11-30,"14:14","Avicii",2.94,2021-07-23,2021-07-30,6136340,"Avicii","['dance pop', 'edm', 'pop', 'pop dance']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02",85,0.527,0.835,-5.298,0.0433,0.0166,0.249,125.983,2.94,0.654,"F#/Gb"
"THE NIGHTS",2021-11-27,"18:39","Avicii",2.94,2021-07-23,2021-07-30,6136340,"Avicii","['dance pop', 'edm', 'pop', 'pop dance']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02",85,0.527,0.835,-5.298,0.0433,0.0166,0.249,125.983,2.94,0.654,"F#/Gb"
"WILD SIDE (FEAT. CARDI B)",2021-08-10,"13:03","Normani",0.63,2021-07-16,2021-07-23,5366242,"Normani","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-23--2021-07-30
2021-07-16--2021-07-23",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,3.49,0.315,"F#/Gb"
"WILD SIDE (FEAT. CARDI B)",2021-08-15,"21:48","Normani",3.49,2021-07-16,2021-07-23,5366242,"Normani","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-23--2021-07-30
2021-07-16--2021-07-23",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,3.49,0.315,"F#/Gb"
"WILD SIDE (FEAT. CARDI B)",2021-08-10,"13:22","Normani",0,2021-07-16,2021-07-23,5366242,"Normani","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-23--2021-07-30
2021-07-16--2021-07-23",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,3.49,0.315,"F#/Gb"
"WILD SIDE (FEAT. CARDI B)",2021-12-10,"08:16","Normani",0,2021-07-16,2021-07-23,5366242,"Normani","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-23--2021-07-30
2021-07-16--2021-07-23",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,3.49,0.315,"F#/Gb"
"WILD SIDE (FEAT. CARDI B)",2021-11-26,"22:28","Normani",1.18,2021-07-16,2021-07-23,5366242,"Normani","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-23--2021-07-30
2021-07-16--2021-07-23",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,3.49,0.315,"F#/Gb"
"WILD SIDE (FEAT. CARDI B)",2021-12-10,"08:19","Normani",0.07,2021-07-16,2021-07-23,5366242,"Normani","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-23--2021-07-30
2021-07-16--2021-07-23",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,3.49,0.315,"F#/Gb"
"WOMAN",2021-12-10,"12:44","Doja Cat",2.88,2021-07-23,2021-07-30,6858466,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-06-25--2021-07-02",86,0.824,0.764,-4.175,0.0854,0.0888,0.117,107.998,2.88,0.881,"F"
"WOMAN",2021-12-14,"13:40","Doja Cat",2.67,2021-07-23,2021-07-30,6858466,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-06-25--2021-07-02",86,0.824,0.764,-4.175,0.0854,0.0888,0.117,107.998,2.88,0.881,"F"
"WOMAN",2021-12-10,"12:56","Doja Cat",2.88,2021-07-23,2021-07-30,6858466,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-06-25--2021-07-02",86,0.824,0.764,-4.175,0.0854,0.0888,0.117,107.998,2.88,0.881,"F"
"WOMAN",2021-11-08,"07:55","Doja Cat",0.11,2021-07-23,2021-07-30,6858466,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-06-25--2021-07-02",86,0.824,0.764,-4.175,0.0854,0.0888,0.117,107.998,2.88,0.881,"F"
"WOMAN",2021-12-10,"12:38","Doja Cat",0.02,2021-07-23,2021-07-30,6858466,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-06-25--2021-07-02",86,0.824,0.764,-4.175,0.0854,0.0888,0.117,107.998,2.88,0.881,"F"
"WOMAN",2021-10-01,"16:04","Doja Cat",0.72,2021-07-23,2021-07-30,6858466,"Doja Cat","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-06-25--2021-07-02",86,0.824,0.764,-4.175,0.0854,0.0888,0.117,107.998,2.88,0.881,"F"
"WRECKED",2021-08-10,"14:06","Imagine Dragons",0.15,2021-07-02,2021-07-09,5150909,"Imagine Dragons","['modern rock', 'pop', 'rock']","2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09",83,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,4.07,0.229,"C"
"WRECKED",2021-09-30,"06:46","Imagine Dragons",0.01,2021-07-02,2021-07-09,5150909,"Imagine Dragons","['modern rock', 'pop', 'rock']","2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09",83,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,4.07,0.229,"C"
"YOU RIGHT",2021-12-09,"13:20","Doja Cat",0.37,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
"YOU RIGHT",2021-08-01,"18:37","Doja Cat",3.1,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
"YOU RIGHT",2021-12-10,"08:19","Doja Cat",2.64,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
"YOU RIGHT",2021-11-26,"22:27","Doja Cat",3.1,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
"YOU RIGHT",2021-08-10,"14:31","Doja Cat",0.62,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
"YOU RIGHT",2021-08-17,"10:35","Doja Cat",3.1,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
"YOU RIGHT",2021-12-21,"13:18","Doja Cat",3.1,2021-06-25,2021-07-02,11629418,"Doja Cat, The Weeknd","['dance pop', 'pop']","2021-07-23--2021-07-30
2021-07-16--2021-07-23
2021-07-09--2021-07-16
2021-07-02--2021-07-09
2021-06-25--2021-07-02",89,0.828,0.621,-6.414,0.0565,0.0164,0.0845,128.986,3.1,0.436,"G#/Ab"
